Death Trash Language File		
#24:	Just go eastwards from here to find it.	Ve al este para encontrarlo.
#3:	You have returned.	Has vuelto.
#13:	And it seems successfully so.	Y parece que has tenido éxito.
#14:	I can feel the Titans growing inside you.	Puedo sentir a los Titanes crecer en ti.
#15:	But before we continue, I need to prepare some things.	Pero antes de continuar, debo preparar algunas cosas.
#16:	Let's talk again next time you visit New Delphi.	Continuemos la conversación la próxima vez que visites Nueva Delphi.
------------------------------------------		
SEQUENCE NewDelphiHighPriestReportDeathOfPriestOfTheHeart		
#3:	What happened?	¿Qué ha pasado?
#4:	Tell me everything!	¡Cuéntamelo todo!
#5:	He was torn apart.	Ha sido descuartizado.
#6:	Limbs all over the place.	Sus miembros están por todas partes.
#7:	He managed to crawl away under the trees.	Consiguió arrastrarse hasta los árboles.
#8:	And he said something about the Godhunters.	Y dijo algo de los Cazadioses.
#9:	The Godhunters?	¿Cazadioses?
#10:	This is bad.	Esto es malo.
#11:	You there!	¡Tú, el de ahí!
#14:	Yes?	¿Sí?
#15:	Go to Titans Heart and check  the situation there!	¡Ve al Corazón del Titán y comprueba cómo están las cosas!
#16:	Ah fuck.	Ah, joder.
#17:	There goes my cozy guard job.	Se acabo mi relajado trabajo de guardia.
#18:	Did you say something?	¿Has dicho algo?
#19:	No, no, no.	No, no, no.
#20:	I'm going, I'm going.	Ya voy, ya voy.
#24:	Thank you very much for telling us about that.	Gracias por contárnoslo.
#25:	This is dire news indeed.	Son malas noticias, desde luego.
------------------------------------------		
SEQUENCE NewDelphiHighPriestSleeperDialogue		
#23:	One of the Titans.	Uno de los Titanes.
#3:	He once wandered the deserts in this area.	Una vez vago por los desiertos de esta zona.
#4:	But then decided to take his rest in the pools.	Entonces decidió descansar en estos estanques.
#5:	Thus New Delphi became a holy place.	Desde entonces Nueva Delphi es un lugar sagrado.
#6:	And the pilgrims come here to pray to him.	Y los peregrinos vienen a rezarle.
#10:	I see.	Ya veo.
#16:	To be honest, there is more to this place.	Para ser honesto, hay más lugares como este.
#19:	...	...
#20:	I'm sorry. I said too much.	Lo siento, he hablado demasiado.
#18:	Though even if you may be blessed by the Titans, I am not sure I can tell you.	Aunque estés bendito por los Titanes, no estoy seguro de poder contártelo.
#9:	Does it work?	¿Funciona?
#11:	Presumably.	Presuntamente.
#12:	New people keep coming.	Siempre viene gente nueva.
#8:	But he's sleeping?	Pero, ¿está durmiendo?
#13:	It's not like he can do anything about those prayers.	No es que pueda hacer nada con esos rezos.
#14:	Be quiet.	Silencio.
#15:	Do not let the pilgrims waver in their belief.	No hagas que los peregrinos vacilen en sus creencias.
------------------------------------------		
SEQUENCE NewDelphiHighPriestTellingSecret		
#10:	Oh, how I wish you wouldn't ask.	Oh, como desearía que no hubieses preguntado.
#11:	I was burdened with the key to the gate down below.	Estaba condenado a llevar la llave de la puerta de abajo.
#12:	Behind which lie the remenants of this places past.	Detrás de la cual hay restos del pasado de este lugar.
#13:	But the titans have heard my prayers and lifted this weight from me.	Pero los Titanes escucharon mis plegarias y aliviaron mi carga.
#14:	The key is gone.	La llave ya no está.
#15:	And with it my ability to present you the answer.	Y con ella la posibilidad de mostrarte la respuesta.
#4:	So it's finally come to this.	Entonces, finalmente llegamos a esto.
#5:	I hoped that by sending you away I wouldn't have to tell you.	Esperaba que mandándote lejos no tuviese que contártelo.
#6:	Here, take this and walk through the gate down there.	Ten, toma esto y camina hasta la puerta.
#7:	Experience yourself what this place used to be.	Experimenta por ti mismo lo que solía ser este lugar.
------------------------------------------		
SEQUENCE NewDelphiHistorianDialogue		
#2:	...	...
#5:	[Leave]	[Marcharse]
#4:	Hello?	¿Hola?
#34:	You're still interested in talking with me?	¿Todavía quieres hablar conmigo?
#35:	How exciting.	Qué excitante.
#13:	What do you need?	¿Qué necesitas?
#18:	[Leave]	[Marcharse]
#16:	Why won't the others talk to you?	¿Por qué no hablan los demás contigo?
#25:	Oh, I don't know.	Oh, no lo sé.
#116:	The others, they're more interested in the rites and stuff.	Los otros, están más interesados en ritos y esas cosas.
#117:	Not the stories our community is actually built upon.	No en las historias sobre las que se construye nuestra comunidad.
#118:	I guess I'm boring them.	Supongo que les aburro.
#30:	Anything else?	¿Algo más?
#46:	Who is the Sleeper?	¿Quién es el Durmiente?
#113:	One of the Flesh Titans.	Uno de lo Titanes de Carne.
#93:	It is said that he used to wander around the deserts in this area.	Se dice que solía vagar por el desierto de esta zona.
#94:	But someday he decided to take his rest in the pools.	Pero un día decidió descansar en estos estanques.
#95:	So New Delphi became a holy place.	Desde entonces Nueva Delphi es un lugar sagrado.
#96:	And the pilgrims come here to pray to him.	Y los peregrinos vienen a rezarle.
#106:	At least that's the official story.	Al menos, esa es la historia.
#109:	The documents tell something else.	Los documentos dicen otra cosa.
#114:	Oh, wait. The High Priest told me not to talk about that.	Oh, espera. El Alto Sacerdote me dijo que no hablase de eso.
#69:	What is this Bleeding?	¿Qué es el Sangrado?
#70:	It happened a long time ago.	Pasó hace mucho tiempo.
#71:	This planet used to be completely normal.	El planeta era completamente normal.
#72:	But then it started to rain blood and flesh.	Pero entonces comenzó a llover sangre y carne.
#73:	For a long time. Maybe years even.	Durante mucho tiempo, años incluso.
#91:	There aren't many records from that time.	No hay muchos registros de esa época.
#76:	And soon after the Titans started appearing.	Y de pronto los Titanes comenzaron a aparecer.
#39:	What are the Flesh Titans?	¿Qué son los Titanes de Carne?
#58:	Mysterious beings of flesh.	Misteriosos seres de carne.
#59:	They started appearing after the Bleeding.	Comenzaron a aparecer tras el Sangrado.
#60:	Where they go, the flesh grows.	Allá donde van, crece la carne.
#61:	And with the flesh comes life.	Y con la carne surge vida.
#89:	At least that's what we believe.	Al menos, es lo que creemos.
#90:	But their history is very murky.	Pero su historia es muy turbia.
#29:	So, what is the history of this place?	Entonces, ¿cuál es la historia de este lugar?
#40:	These are the ruins of New Delphi.	Son las ruinas de Nueva Delphi.
#41:	This place was old even before the Bleeding.	Este lugar era antiguo, más incluso que el Sangrado.
#42:	The pools are filled with mysterious liquids.	Los estanques estaban llenos de líquidos misteriosos.
#43:	And the Sleeper chose one of them as his resting place.	Y el Durmiente eligió uno como lugar de descanso.
#15:	Who are you?	¿Quién eres?
#20:	I'm the Historian.	Soy el Historiador.
#21:	I study the history of places connected to the Flesh Titans.	Estudio la historia de los lugares conectados con los Titanes de Carne.
#23:	But documentation is scarce.	Pero la documentación es escasa.
#9:	...	...
#10:	HELLO!	¡HOLA!
#11:	Oh, you're talking to me.	Oh, me hablas a mi.
#12:	No one ever talks to me.	Nadie me habla nunca.
------------------------------------------		
SEQUENCE NewDelphiPilgrim		
#14:	As we consume the flesh, the flesh will consume us.	A medida que consumimos carne, la carne nos consume a nosotros.
#15:	My prayers will be heard.	Mis plegarias serán escuchadas.
#13:	I'm here to pray.	Estoy aquí para rezar.
#16:	It's too fucking hot.	Hace demasiado puto calor.
#12:	I'm so thirsty.	Tengo tanta sed.
#11:	These ruins were already ancient when the bleeding happened.	Estas ruinas ya eran antiguas incluso antes del Sangrado.
#10:	I travelled for five days, just to see the sleeper.	He viajado cinco días para ver al Durmiente.
#9:	They say New Delphi is hiding a secret.	Dicen que Nueva Delphi esconde un secreto.
#8:	Have you not met the sleeper?	¿No has conocido al Durmiente?
#7:	I did not expect it to be so hot here.	No esperaba que hiciese tanto calor aquí.
#3:	The high priest is wise.	El Alto Sacerdote es muy sabio.
#17:	I travelled from far away, and still no hookup.	He viajado desde muy lejos y todavía no hay conexión.
------------------------------------------		
SEQUENCE NewDelphiPriestBlessing		
#7:	For the flesh.	Por la carne.
#14:	Be blessed by the flesh.	Que la carne te bendiga.
#10:	Follow the titans.	Sigue a los Titanes.
#13:	As you will.	Como desees.
#20:	May the wounds close in peace.	Que las heridas se cierren en paz.
#12:	The sun will rise again.	El sol se alza de nuevo.
#11:	Mind your body.	Mente y cuerpo.
#6:	Do not hesitate. Do!	No dudes, ¡hazlo.
#5:	Remember to be.	Recuerda ser.
#18:	May the titans offer you peace.	Que los Titanes te ofrezcan la paz.
#4:	Go, my child.	Ve, hijo mío.
#17:	Know your will.	Conoce su voluntad.
#3:	Praise the flesh.	Alabada sea la carne.
#16:	Protect yourself.	Protégete a ti mismo.
#15:	Believe in the blood.	Cree en la sangre.
------------------------------------------		
SEQUENCE NewDelphiPriestDialogue		
#12:	You have come back.	Has vuelto.
#50:	Will you let the titans bless you?	¿Dejarás que los Titanes te bendigan?
#10:	[Leave]	[Marcharse]
#14:	Do the blessings even work?	¿Acaso funcionan las bendiciones?
#16:	That Titan over there doesn't seem very active.	Ese Titán no parece muy activo.
#17:	Be quiet, fool!	¡Silencio, necio!
#18:	Do not let the pilgrims waver in their belief.	No hagas que los peregrinos vacilen en sus creencias.
#19:	This place is blessed by the sleeper, and your words may not defile it.	Este lugar está bendecido por el Durmiente y tus palabras no lo mancillarán.
#38:	Such is the glory of the titans.	Tal es la gloria de los Titanes.
#20:	What's with the big guy in the pool?	¿Qué pasa con ese enorme tipo en el charco?
#22:	Do not speak ill of the sleeper.	No blasfemes del Durmiente.
#23:	He is a titan, who wandered these lands and decided to take his rest, right here.	Es un Titán, vago por estas tierras y decidió descansar aquí.
#24:	He has blessed us with his presence.	Nos ha bendecido con su presencia.
#25:	And we share his blessings with the rest of all the people.	Compartimos su bendición con el resto de la gente.
#49:	Even one as you may receive them.	Incluso alguien como tu puede recibirla.
#3:	Who are all these people?	¿Quienes son toda esta gente?
#4:	The souls, once lost, who have found their way to truth.	Almas, perdidas anteriormente, que han encontrado la verdad.
#5:	They come from far and wide to show their devotion as pilgrims.	Vienen de todas partes para mostrar su devoción como peregrinos.
#6:	They are here to receive the blessing of the Titans.	Están aquí para recibir la bendición de los Titanes.
#7:	The strongest among them have even decided to stay, and put their entire being in front of the masters.	Los más fuertes de entre ellos han decidido quedarse y entregarse completamente a sus maestros.
#8:	You too could be one of them.	Podrías ser uno de ellos.
#66:	But you have far surpassed them in both strength and devotion already.	Pero ya has superado tanto su devoción como su fuerza.
#26:	The Titans?	¿Los Titanes?
#46:	Oh you poor soul, don't you know of them?	Oh, alma descarriada. ¿Acaso no sabes nada?
#27:	Our guardians and masters.	Nuestros guardianes y maestros.
#28:	They saw our sinful ways, and came to lead us to bliss.	Vieron nuestros pecados y vinieron para llevarnos a la felicidad.
#29:	Where they go, the flesh grows.	Allá donde van crece la carne.
#30:	And where the flesh grows, life blooms.	Y donde crece la carne, surge la vida.
#31:	Praise them, my child, for they still have hope for you.	Alabalos, hijo mío, pues son la esperanza para ti.
#47:	Come, and join us in praise.	Ven, únete a nuestro rezo.
#60:	Surely you jest.	Seguramente estás de broma.
#63:	You have saved one's seedling after all.	Has salvado una "semilla" después de todo.
#64:	They are the ones who have sent you to help us.	Son los enviados a ayudarnos.
#42:	Oh, what an oddity do my eyes see.	Oh, que rareza ven mis ojos.
#43:	A child, that has not yet joined the flock.	Una oveja que todavía no se une al rebaño.
#44:	Come here, come here.	Ven, ven aquí.
#45:	Let the grace of the titans bless you, like it blesses all the others.	Deja que la gracia de los Titanes te bendiga como ha bendito a los demás.
#55:	You are back.	Has vuelto.
#57:	Titans bless you.	Que los Titanes te bendigan.
#53:	I have heard of your heroic tale.	He oído de tu maravillosas hazañas.
#54:	The titans must have big plans for you.	Los Titanes deben tener planes importantes para ti.
------------------------------------------		
SEQUENCE OnIsLackingCraftingKnowledge		
#6:	Lines and symbols of some kind.	Líneas y símbolos de algún tipo.
#7:	Doesn't make much sense to me though.	Aunque no tienen mucho sentido.
#8:	I should probably learn how to read these.	Probablemente debería aprender a leerlas.
#12:	There's got to be someone out there who knows his way around blueprints and tools.	Debe haber alguien que sepa trabajar con planos y herramientas.
